"GC/OG representative 1"	"GC/OG representative 2"	"Co-expressiom Pearson r"	"Representative 1 type"	"Representative 2 type"	"Representative 2 annotation"
"TARA_180_ZZZ_lt-0.22_G_scaffold67906_1_gene171778"	"TARA_193_SRF_lt-0.22_G_C14506902_1_gene429492"	0.867998339787719	"GC"	"GC"	NA
"TARA_173_DCM_lt-0.22_G_scaffold194848_1_gene377398"	"TARA_065_MES_0.22-3_G_scaffold245486_1_gene217240"	0.867989655300044	"GC"	"GC"	NA
"TARA_025_DCM_0.22-1.6_G_scaffold356107_1_gene413446"	"TARA_078_SRF_0.22-0.45_G_scaffold224302_1_gene156116"	0.867988883934278	"GC"	"GC"	NA
"TARA_125_MIX_lt-0.22_G_scaffold21163_1_gene45769"	"TARA_206_MES_lt-0.22_G_scaffold12165_1_gene52140"	0.867983942965776	"GC"	"GC"	NA
"TARA_082_SRF_0.22-3_G_C11022636_1_gene266760"	"TARA_173_DCM_lt-0.22_G_scaffold215590_3_gene403473"	0.86798160700283	"GC"	"GC"	NA
"TARA_175_SRF_lt-0.22_G_scaffold261349_1_gene477192"	"TARA_122_MES_0.1-0.22_G_scaffold96648_1_gene95550"	0.867976980742365	"GC"	"GC"	NA
"TARA_175_SRF_lt-0.22_G_scaffold12829_4_gene61469"	"TARA_158_MES_lt-0.22_G_scaffold129066_1_gene202733"	0.867965637318689	"GC"	"GC"	NA
"TARA_072_DCM_0.22-3_G_scaffold302694_1_gene286713"	"TARA_004_DCM_0.22-1.6_G_C23050678_1_gene721259"	0.867964501968797	"GC"	"GC"	NA
"TARA_194_DCM_lt-0.22_G_scaffold217612_1_gene326438"	"0Z4RZ"	0.867964055894889	"GC"	"OG"	NA
"TARA_122_SRF_0.1-0.22_G_scaffold57502_1_gene70646"	"TARA_030_DCM_lt-0.22_G_C2218855_1_gene118409"	0.867963774351562	"GC"	"GC"	NA
"TARA_206_SRF_lt-0.22_G_scaffold191269_2_gene344266"	"TARA_194_SRF_lt-0.22_G_scaffold200062_1_gene288964"	0.8679632000406	"GC"	"GC"	NA
"TARA_138_SRF_0.22-3_G_scaffold250969_1_gene229146"	"TARA_078_SRF_0.22-3_G_scaffold343921_1_gene240556"	0.867961122380394	"GC"	"GC"	NA
"TARA_193_SRF_lt-0.22_G_scaffold531_1_gene1909"	"TARA_209_MES_lt-0.22_G_scaffold315527_1_gene524318"	0.867960453394357	"GC"	"GC"	NA
"TARA_038_MES_lt-0.22_G_C1886322_1_gene55609"	"TARA_078_MES_lt-0.22_G_scaffold17014_1_gene18937"	0.867959872787371	"GC"	"GC"	NA
"TARA_175_SRF_lt-0.22_G_scaffold406099_1_gene625695"	"TARA_209_MES_lt-0.22_G_scaffold81243_2_gene219218"	0.867957931767448	"GC"	"GC"	NA
"TARA_067_SRF_0.45-0.8_G_scaffold72987_1_gene73623"	"TARA_189_MES_lt-0.22_G_scaffold175286_1_gene353631"	0.867954938390823	"GC"	"GC"	NA
"TARA_173_SRF_lt-0.22_G_scaffold209982_1_gene196886"	"TARA_180_ZZZ_lt-0.22_G_scaffold116774_4_gene256318"	0.867950816084942	"GC"	"GC"	NA
"TARA_076_SRF_0.22-0.45_G_C26108476_1_gene590335"	"TARA_138_DCM_0.22-3_G_scaffold319488_1_gene263340"	0.86794934822517	"GC"	"GC"	NA
"TARA_122_SRF_0.1-0.22_G_scaffold7772_1_gene8272"	"TARA_100_SRF_0.22-3_G_scaffold33308_1_gene24714"	0.867948860310955	"GC"	"GC"	NA
"TARA_196_SRF_lt-0.22_G_scaffold36552_11_gene87442"	"TARA_163_SRF_lt-0.22_G_scaffold167953_1_gene207503"	0.867947501541756	"GC"	"GC"	NA
"TARA_098_DCM_0.22-3_G_scaffold162616_1_gene152164"	"TARA_070_SRF_0.22-3_G_scaffold20419_1_gene10064"	0.867943607577517	"GC"	"GC"	NA
"TARA_205_MES_lt-0.22_G_scaffold407134_1_gene504321"	"TARA_209_MES_lt-0.22_G_scaffold273667_1_gene474893"	0.867942650456005	"GC"	"GC"	NA
"TARA_158_SRF_lt-0.22_G_C9130224_1_gene558976"	"TARA_194_SRF_lt-0.22_G_scaffold195301_1_gene284819"	0.867942104101874	"GC"	"GC"	NA
"TARA_100_MES_lt-0.22_G_scaffold24416_1_gene19806"	"TARA_155_DCM_lt-0.22_G_scaffold50936_2_gene131867"	0.867936346887981	"GC"	"GC"	NA
"TARA_188_SRF_0.22-3_G_scaffold199836_1_gene248024"	"TARA_036_DCM_0.22-1.6_G_C20994426_1_gene551781"	0.867934905988482	"GC"	"GC"	NA
"TARA_036_DCM_0.22-1.6_G_C20994426_1_gene551781"	"TARA_188_SRF_0.22-3_G_scaffold199836_1_gene248024"	0.867934905988482	"GC"	"GC"	NA
"TARA_210_SRF_lt-0.22_G_scaffold238044_2_gene497384"	"TARA_082_DCM_0.22-3_G_C19501738_1_gene424593"	0.867934550495727	"GC"	"GC"	NA
"TARA_072_SRF_0.22-3_G_scaffold42352_1_gene28768"	"TARA_034_SRF_0.22-1.6_G_scaffold53975_1_gene47543"	0.867933683407943	"GC"	"GC"	NA
"TARA_034_SRF_0.22-1.6_G_scaffold53975_1_gene47543"	"TARA_072_SRF_0.22-3_G_scaffold42352_1_gene28768"	0.867933683407943	"GC"	"GC"	NA
"TARA_206_SRF_0.22-3_G_scaffold119566_1_gene144428"	"TARA_191_SRF_0.22-3_G_scaffold227165_1_gene288020"	0.867925237644346	"GC"	"GC"	NA
"TARA_208_SRF_lt-0.22_G_scaffold120127_1_gene232717"	"TARA_067_SRF_0.22-3_G_C7324842_1_gene216119"	0.8679080515441	"GC"	"GC"	NA
"TARA_193_SRF_lt-0.22_G_scaffold166605_1_gene283532"	"121MA"	0.867906410026105	"GC"	"OG"	"domain protein"
"TARA_052_SRF_0.22-1.6_G_scaffold83839_1_gene60732"	"TARA_052_SRF_0.22-1.6_G_scaffold176854_1_gene133141"	0.867904290981014	"GC"	"GC"	NA
"TARA_052_SRF_0.22-1.6_G_scaffold176854_1_gene133141"	"TARA_052_SRF_0.22-1.6_G_scaffold83839_1_gene60732"	0.867904290981014	"GC"	"GC"	NA
"TARA_138_MES_0.22-3_G_C14067855_1_gene513779"	"0XQB3"	0.867902425444366	"GC"	"OG"	NA
"TARA_041_DCM_0.22-1.6_G_scaffold389402_1_gene399445"	"TARA_041_DCM_0.22-1.6_G_C20127115_1_gene580760"	0.867898262074989	"GC"	"GC"	NA
"TARA_041_DCM_0.22-1.6_G_C20127115_1_gene580760"	"TARA_041_DCM_0.22-1.6_G_scaffold389402_1_gene399445"	0.867898262074989	"GC"	"GC"	NA
"TARA_180_SRF_lt-0.22_G_scaffold166814_1_gene400968"	"TARA_065_DCM_0.1-0.22_G_C11144350_1_gene337102"	0.867897084227708	"GC"	"GC"	NA
"TARA_065_DCM_0.1-0.22_G_C11144350_1_gene337102"	"TARA_180_SRF_lt-0.22_G_scaffold166814_1_gene400968"	0.867897084227708	"GC"	"GC"	NA
"TARA_045_SRF_lt-0.22_G_scaffold33370_1_gene26045"	"TARA_031_SRF_0.22-1.6_G_C28736650_1_gene484504"	0.867896001915397	"GC"	"GC"	NA
"TARA_123_SRF_0.22-3_G_scaffold236670_1_gene241392"	"TARA_138_SRF_0.22-3_G_scaffold157043_1_gene112420"	0.867894025977026	"GC"	"GC"	NA
"TARA_036_SRF_0.1-0.22_G_scaffold29504_1_gene28834"	"TARA_065_SRF_0.1-0.22_G_C11167256_1_gene239335"	0.867886796822271	"GC"	"GC"	NA
"TARA_007_DCM_0.22-1.6_G_scaffold136237_1_gene135742"	"TARA_191_SRF_0.22-3_G_scaffold197698_1_gene229567"	0.867883835336562	"GC"	"GC"	NA
"TARA_124_SRF_0.45-0.8_G_scaffold241899_1_gene269035"	"TARA_111_SRF_0.22-3_G_scaffold277935_1_gene264727"	0.867881254753167	"GC"	"GC"	NA
"TARA_210_MES_lt-0.22_G_scaffold19689_3_gene76830"	"TARA_196_SRF_lt-0.22_G_scaffold268101_1_gene394136"	0.867871918596985	"GC"	"GC"	NA
"TARA_042_DCM_lt-0.22_G_C6742089_1_gene165861"	"TARA_034_SRF_0.1-0.22_G_C8883222_1_gene398508"	0.867870035367909	"GC"	"GC"	NA
"TARA_180_ZZZ_lt-0.22_G_scaffold35678_1_gene109493"	"TARA_168_SRF_0.22-3_G_scaffold23925_1_gene25901"	0.867868530799508	"GC"	"GC"	NA
"TARA_057_SRF_0.22-3_G_C23722157_1_gene353838"	"TARA_072_SRF_0.22-3_G_scaffold231111_1_gene193264"	0.86786625595313	"GC"	"GC"	NA
"TARA_110_MES_0.22-3_G_C16120594_1_gene386884"	"TARA_100_DCM_lt-0.22_G_scaffold35092_1_gene48877"	0.867861624755009	"GC"	"GC"	NA
"TARA_133_DCM_0.22-3_G_C17964739_1_gene687280"	"TARA_042_DCM_0.22-1.6_G_scaffold305275_1_gene331091"	0.867860245467502	"GC"	"GC"	NA
"TARA_178_SRF_0.22-3_G_C11749290_1_gene422860"	"TARA_082_DCM_0.22-3_G_scaffold236428_1_gene230162"	0.86785946695762	"GC"	"GC"	NA
"TARA_152_MES_0.22-3_G_scaffold147652_1_gene107097"	"TARA_068_MES_0.45-0.8_G_scaffold296329_1_gene255180"	0.86785725196384	"GC"	"GC"	NA
"TARA_068_MES_0.45-0.8_G_scaffold296329_1_gene255180"	"TARA_152_MES_0.22-3_G_scaffold147652_1_gene107097"	0.86785725196384	"GC"	"GC"	NA
"TARA_034_DCM_0.22-1.6_G_scaffold462947_1_gene495872"	"10ZQM"	0.867853563051665	"GC"	"OG"	NA
"TARA_064_MES_lt-0.22_G_C4256970_1_gene83331"	"123AZ"	0.867851814374963	"GC"	"OG"	"Methyltransferase domain"
"TARA_209_SRF_lt-0.22_G_scaffold110363_1_gene236354"	"TARA_191_SRF_lt-0.22_G_scaffold119210_1_gene187548"	0.867850872114105	"GC"	"GC"	NA
"TARA_175_SRF_lt-0.22_G_scaffold359248_1_gene568624"	"TARA_085_MES_0.22-3_G_C14619806_1_gene344447"	0.867845283866297	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold53964_1_gene49488"	"TARA_037_MES_0.1-0.22_G_scaffold222234_1_gene223916"	0.867843646476594	"GC"	"GC"	NA
"TARA_072_MES_0.22-3_G_scaffold138653_1_gene135184"	"TARA_056_SRF_0.22-3_G_scaffold155021_1_gene145462"	0.86782524401745	"GC"	"GC"	NA
"TARA_056_SRF_0.22-3_G_scaffold155021_1_gene145462"	"TARA_072_MES_0.22-3_G_scaffold138653_1_gene135184"	0.86782524401745	"GC"	"GC"	NA
"TARA_123_SRF_0.22-0.45_G_C20923296_1_gene336673"	"TARA_076_SRF_0.22-0.45_G_C25973863_1_gene508267"	0.867823234189708	"GC"	"GC"	NA
"TARA_076_SRF_0.22-0.45_G_C25973863_1_gene508267"	"TARA_123_SRF_0.22-0.45_G_C20923296_1_gene336673"	0.867823234189708	"GC"	"GC"	NA
"TARA_067_SRF_lt-0.22_G_scaffold44077_1_gene37210"	"TARA_189_MES_lt-0.22_G_scaffold144331_1_gene312240"	0.867821673776008	"GC"	"GC"	NA
"TARA_201_SRF_lt-0.22_G_scaffold79080_1_gene110895"	"TARA_201_DCM_lt-0.22_G_scaffold97087_1_gene187576"	0.867819535091007	"GC"	"GC"	NA
"TARA_201_DCM_lt-0.22_G_scaffold97087_1_gene187576"	"TARA_201_SRF_lt-0.22_G_scaffold79080_1_gene110895"	0.867819535091007	"GC"	"GC"	NA
"TARA_141_SRF_0.22-3_G_C16757528_1_gene536855"	"TARA_022_SRF_lt-0.22_G_scaffold157646_2_gene166092"	0.867816219372852	"GC"	"GC"	NA
"TARA_191_SRF_lt-0.22_G_scaffold15726_2_gene43358"	"TARA_168_IZZ_lt-0.22_G_scaffold63795_1_gene152673"	0.867809830404901	"GC"	"GC"	NA
"TARA_168_IZZ_lt-0.22_G_scaffold63795_1_gene152673"	"TARA_191_SRF_lt-0.22_G_scaffold15726_2_gene43358"	0.867809830404901	"GC"	"GC"	NA
"TARA_052_SRF_0.22-1.6_G_C27380649_1_gene536872"	"TARA_072_DCM_0.22-3_G_scaffold329505_1_gene346010"	0.867802655225461	"GC"	"GC"	NA
"TARA_009_DCM_0.22-1.6_G_scaffold387366_1_gene383063"	"TARA_066_SRF_0.22-3_G_C16003139_1_gene449691"	0.867801942857526	"GC"	"GC"	NA
"TARA_206_SRF_lt-0.22_G_scaffold187090_2_gene340144"	"TARA_180_SRF_lt-0.22_G_scaffold282099_1_gene542320"	0.867801313973738	"GC"	"GC"	NA
"TARA_180_SRF_lt-0.22_G_scaffold282099_1_gene542320"	"TARA_206_SRF_lt-0.22_G_scaffold187090_2_gene340144"	0.867801313973738	"GC"	"GC"	NA
"TARA_038_SRF_0.22-1.6_G_C14082486_1_gene286288"	"TARA_034_SRF_0.1-0.22_G_C8903900_1_gene407760"	0.867801213139781	"GC"	"GC"	NA
"TARA_205_SRF_lt-0.22_G_scaffold178192_2_gene264352"	"TARA_123_MIX_0.1-0.22_G_scaffold107316_1_gene148378"	0.867798725526052	"GC"	"GC"	NA
"TARA_123_MIX_0.1-0.22_G_scaffold107316_1_gene148378"	"TARA_205_SRF_lt-0.22_G_scaffold178192_2_gene264352"	0.867798725526052	"GC"	"GC"	NA
"TARA_039_MES_0.22-1.6_G_C7986532_1_gene277144"	"TARA_112_MES_0.22-3_G_C14213243_1_gene421194"	0.867784452363669	"GC"	"GC"	NA
"TARA_111_DCM_lt-0.22_G_scaffold20116_3_gene41659"	"TARA_125_MIX_0.1-0.22_G_C4045654_1_gene207301"	0.867782810976075	"GC"	"GC"	NA
"TARA_189_MES_lt-0.22_G_C15082296_1_gene664513"	"TARA_037_MES_0.1-0.22_G_scaffold329987_1_gene400838"	0.867782194425769	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold329987_1_gene400838"	"TARA_189_MES_lt-0.22_G_C15082296_1_gene664513"	0.867782194425769	"GC"	"GC"	NA
"TARA_032_DCM_0.22-1.6_G_scaffold228554_1_gene206636"	"10S8B"	0.867780717505051	"GC"	"OG"	"von Willebrand factor D and EGF"
"TARA_125_SRF_0.22-0.45_G_scaffold360077_1_gene416177"	"TARA_209_MES_0.22-3_G_scaffold159226_1_gene176526"	0.867773264995566	"GC"	"GC"	NA
"TARA_067_SRF_lt-0.22_G_scaffold33631_1_gene28467"	"TARA_173_DCM_lt-0.22_G_scaffold42370_4_gene114290"	0.867764707150884	"GC"	"GC"	NA
"TARA_123_MIX_0.1-0.22_G_scaffold160078_1_gene267630"	"TARA_112_DCM_0.22-3_G_scaffold284313_1_gene253860"	0.86775793545423	"GC"	"GC"	NA
"TARA_078_DCM_0.22-0.45_G_C21975316_1_gene418200"	"TARA_030_DCM_0.22-1.6_G_scaffold65104_1_gene66000"	0.867753192125183	"GC"	"GC"	NA
"TARA_030_DCM_0.22-1.6_G_scaffold65104_1_gene66000"	"TARA_078_DCM_0.22-0.45_G_C21975316_1_gene418200"	0.867753192125183	"GC"	"GC"	NA
"TARA_158_SRF_0.22-3_G_scaffold226835_1_gene225812"	"TARA_085_SRF_0.22-3_G_C15976809_1_gene199795"	0.867746105247879	"GC"	"GC"	NA
"TARA_076_MES_lt-0.22_G_C3270521_1_gene92678"	"TARA_037_MES_lt-0.22_G_C1894773_1_gene46658"	0.8677438073355	"GC"	"GC"	NA
"TARA_098_DCM_0.22-3_G_scaffold154109_1_gene138120"	"TARA_031_SRF_lt-0.22_G_scaffold179426_1_gene144430"	0.867743204139984	"GC"	"GC"	NA
"TARA_037_MES_0.22-1.6_G_scaffold212698_1_gene210198"	"TARA_125_SRF_0.22-0.45_G_scaffold414662_1_gene511739"	0.867741184800581	"GC"	"GC"	NA
"TARA_125_MIX_0.22-3_G_scaffold312555_1_gene349616"	"TARA_158_MES_0.22-3_G_scaffold185284_1_gene181422"	0.867740169076796	"GC"	"GC"	NA
"TARA_082_DCM_lt-0.22_G_scaffold17975_1_gene8589"	"TARA_194_SRF_lt-0.22_G_scaffold3255_1_gene12049"	0.867740027669566	"GC"	"GC"	NA
"TARA_030_SRF_0.22-1.6_G_C14978589_1_gene708421"	"TARA_180_SRF_lt-0.22_G_scaffold53666_12_gene168276"	0.86773277352367	"GC"	"GC"	NA
"TARA_056_SRF_lt-0.22_G_scaffold5526_1_gene7693"	"TARA_062_SRF_lt-0.22_G_scaffold147891_1_gene136032"	0.867730101274313	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold183859_1_gene184002"	"TARA_072_MES_lt-0.22_G_scaffold145530_1_gene76892"	0.867728140277552	"GC"	"GC"	NA
"TARA_065_DCM_0.1-0.22_G_C11117020_1_gene320971"	"TARA_122_DCM_lt-0.22_G_scaffold1091_3_gene2941"	0.8677251839145	"GC"	"GC"	NA
"TARA_032_SRF_lt-0.22_G_scaffold56742_2_gene44674"	"TARA_032_SRF_lt-0.22_G_scaffold3163_1_gene3150"	0.867724977840638	"GC"	"GC"	NA
"TARA_072_DCM_lt-0.22_G_scaffold72678_1_gene41649"	"TARA_072_DCM_0.22-3_G_C15515828_1_gene598167"	0.8677233695952	"GC"	"GC"	NA
"TARA_064_SRF_0.22-3_G_scaffold437929_2_gene384787"	"TARA_188_DCM_lt-0.22_G_scaffold87712_1_gene191214"	0.867720274320811	"GC"	"GC"	NA
"TARA_191_SRF_lt-0.22_G_scaffold184859_1_gene247176"	"TARA_189_MES_lt-0.22_G_scaffold28926_1_gene96818"	0.867718857100453	"GC"	"GC"	NA
"TARA_188_DCM_lt-0.22_G_scaffold1274_1_gene4537"	"TARA_132_MES_0.22-3_G_scaffold130466_1_gene96520"	0.867717193501182	"GC"	"GC"	NA
"TARA_208_SRF_lt-0.22_G_scaffold46087_1_gene117259"	"TARA_189_MES_lt-0.22_G_scaffold258367_2_gene447352"	0.867706710674896	"GC"	"GC"	NA
"TARA_122_DCM_lt-0.22_G_C2753630_1_gene141057"	"TARA_123_MIX_lt-0.22_G_scaffold29719_1_gene55337"	0.867706307745953	"GC"	"GC"	NA
"TARA_041_DCM_0.22-1.6_G_scaffold243492_1_gene228874"	"TARA_072_DCM_0.22-3_G_scaffold199884_1_gene166184"	0.867701272143178	"GC"	"GC"	NA
"TARA_209_MES_lt-0.22_G_scaffold156298_3_gene342176"	"TARA_206_SRF_lt-0.22_G_scaffold272515_1_gene441320"	0.867696445305905	"GC"	"GC"	NA
"TARA_206_SRF_lt-0.22_G_scaffold272515_1_gene441320"	"TARA_209_MES_lt-0.22_G_scaffold156298_3_gene342176"	0.867696445305905	"GC"	"GC"	NA
"TARA_175_SRF_lt-0.22_G_scaffold248453_6_gene464599"	"TARA_196_SRF_lt-0.22_G_C13142699_1_gene424171"	0.867696172927005	"GC"	"GC"	NA
"TARA_102_DCM_0.22-3_G_C27268165_1_gene894804"	"TARA_100_SRF_0.22-3_G_C22640813_1_gene680443"	0.867693739165096	"GC"	"GC"	NA
"TARA_100_SRF_0.22-3_G_C22640813_1_gene680443"	"TARA_102_DCM_0.22-3_G_C27268165_1_gene894804"	0.867693739165096	"GC"	"GC"	NA
"TARA_132_DCM_0.22-3_G_C19176032_1_gene518830"	"TARA_004_DCM_0.22-1.6_G_scaffold362608_1_gene307358"	0.867687831046633	"GC"	"GC"	NA
"TARA_030_DCM_0.22-1.6_G_scaffold387779_1_gene466196"	"TARA_025_SRF_0.22-1.6_G_scaffold251251_1_gene247884"	0.867683632154756	"GC"	"GC"	NA
"TARA_031_SRF_0.22-1.6_G_scaffold42633_1_gene27548"	"TARA_046_SRF_lt-0.22_G_scaffold86014_1_gene69751"	0.867683529363254	"GC"	"GC"	NA
"TARA_064_MES_lt-0.22_G_C4342269_1_gene125845"	"TARA_173_DCM_lt-0.22_G_scaffold78111_1_gene184049"	0.867681498994711	"GC"	"GC"	NA
"TARA_208_SRF_0.22-3_G_scaffold36638_1_gene41214"	"TARA_196_SRF_lt-0.22_G_scaffold172047_1_gene283917"	0.867679610024539	"GC"	"GC"	NA
"TARA_191_SRF_0.22-3_G_C15126167_1_gene620387"	"TARA_196_SRF_0.22-3_G_C19433477_1_gene637530"	0.867678040758203	"GC"	"GC"	NA
"TARA_122_DCM_0.45-0.8_G_scaffold269520_1_gene260358"	"TARA_112_DCM_0.22-3_G_scaffold250688_1_gene207409"	0.867675415333043	"GC"	"GC"	NA
"TARA_112_DCM_0.22-3_G_scaffold250688_1_gene207409"	"TARA_122_DCM_0.45-0.8_G_scaffold269520_1_gene260358"	0.867675415333043	"GC"	"GC"	NA
"TARA_124_SRF_0.1-0.22_G_scaffold27276_1_gene39156"	"TARA_045_SRF_lt-0.22_G_scaffold38066_1_gene29498"	0.867671087207171	"GC"	"GC"	NA
"TARA_193_SRF_0.22-3_G_scaffold11482_1_gene14824"	"TARA_085_DCM_lt-0.22_G_scaffold48724_1_gene28134"	0.867669937902307	"GC"	"GC"	NA
"TARA_065_SRF_lt-0.22_G_C5686990_1_gene197009"	"TARA_173_DCM_lt-0.22_G_scaffold28577_4_gene86549"	0.867666621587272	"GC"	"GC"	NA
"TARA_210_SRF_lt-0.22_G_scaffold180661_1_gene423173"	"TARA_173_DCM_lt-0.22_G_scaffold28577_4_gene86549"	0.867651810653991	"GC"	"GC"	NA
"TARA_138_SRF_0.22-3_G_scaffold54579_1_gene35853"	"TARA_112_DCM_0.22-3_G_scaffold214427_1_gene172741"	0.8676437501452	"GC"	"GC"	NA
"TARA_112_DCM_0.22-3_G_scaffold214427_1_gene172741"	"TARA_138_SRF_0.22-3_G_scaffold54579_1_gene35853"	0.8676437501452	"GC"	"GC"	NA
"TARA_084_SRF_0.22-3_G_scaffold191659_1_gene135000"	"TARA_082_SRF_0.22-3_G_scaffold11446_1_gene11299"	0.867639681640843	"GC"	"GC"	NA
"TARA_206_SRF_lt-0.22_G_scaffold147825_2_gene299117"	"TARA_201_SRF_lt-0.22_G_scaffold296494_1_gene303088"	0.867634073543968	"GC"	"GC"	NA
"TARA_201_SRF_lt-0.22_G_scaffold296494_1_gene303088"	"TARA_206_SRF_lt-0.22_G_scaffold147825_2_gene299117"	0.867634073543968	"GC"	"GC"	NA
"TARA_189_MES_lt-0.22_G_scaffold50203_4_gene140389"	"TARA_041_DCM_lt-0.22_G_scaffold1977_2_gene1639"	0.867632103725552	"GC"	"GC"	NA
"TARA_041_DCM_lt-0.22_G_scaffold1977_2_gene1639"	"TARA_189_MES_lt-0.22_G_scaffold50203_4_gene140389"	0.867632103725552	"GC"	"GC"	NA
"TARA_180_SRF_lt-0.22_G_scaffold75301_7_gene217356"	"TARA_201_DCM_lt-0.22_G_scaffold187456_1_gene306908"	0.867630292644493	"GC"	"GC"	NA
"TARA_085_MES_0.22-3_G_scaffold165862_1_gene163121"	"TARA_146_MES_0.22-3_G_C16740009_1_gene290526"	0.867628221531984	"GC"	"GC"	NA
"TARA_004_SRF_0.22-1.6_G_C22445183_1_gene563912"	"TARA_196_SRF_lt-0.22_G_C13247049_1_gene434214"	0.867623400941569	"GC"	"GC"	NA
"TARA_082_DCM_lt-0.22_G_scaffold6694_1_gene2580"	"TARA_168_DCM_lt-0.22_G_scaffold202959_1_gene362539"	0.867604953787818	"GC"	"GC"	NA
"TARA_175_SRF_lt-0.22_G_scaffold377919_2_gene588389"	"TARA_158_SRF_lt-0.22_G_scaffold127741_1_gene284648"	0.86760471132116	"GC"	"GC"	NA
"TARA_158_DCM_lt-0.22_G_scaffold245388_1_gene382991"	"TARA_210_MES_lt-0.22_G_scaffold59627_6_gene177187"	0.867599085953968	"GC"	"GC"	NA
"TARA_111_DCM_0.22-3_G_scaffold279112_1_gene230921"	"TARA_138_DCM_0.22-3_G_C18389768_1_gene488684"	0.867596840259859	"GC"	"GC"	NA
"TARA_138_DCM_0.22-3_G_scaffold359619_1_gene324976"	"TARA_042_DCM_lt-0.22_G_C6763997_1_gene188511"	0.867596016126009	"GC"	"GC"	NA
"TARA_041_DCM_0.22-1.6_G_scaffold23834_1_gene23297"	"TARA_138_DCM_0.22-3_G_scaffold19249_1_gene15696"	0.867592924357003	"GC"	"GC"	NA
"TARA_068_MES_0.45-0.8_G_scaffold103226_1_gene71622"	"TARA_037_MES_0.1-0.22_G_scaffold61831_2_gene57083"	0.867580488477125	"GC"	"GC"	NA
"TARA_067_SRF_0.22-0.45_G_C17407096_1_gene488683"	"TARA_140_SRF_0.22-3_G_scaffold76920_1_gene66382"	0.867579929539558	"GC"	"GC"	NA
"TARA_137_MES_0.22-3_G_C18255210_1_gene581506"	"TARA_137_DCM_0.22-3_G_scaffold198447_1_gene224217"	0.867577960260121	"GC"	"GC"	NA
"TARA_158_MES_0.22-3_G_scaffold54930_2_gene53711"	"TARA_201_SRF_lt-0.22_G_scaffold113261_3_gene146372"	0.867577937092622	"GC"	"GC"	NA
"TARA_145_SRF_0.22-3_G_C14004702_1_gene528009"	"TARA_152_MIX_0.22-3_G_scaffold198051_1_gene168126"	0.867576281607568	"GC"	"GC"	NA
"TARA_125_SRF_0.1-0.22_G_scaffold19464_1_gene29874"	"TARA_132_SRF_0.22-3_G_scaffold240853_1_gene207093"	0.867575697071768	"GC"	"GC"	NA
"TARA_062_SRF_0.22-3_G_scaffold134118_1_gene107605"	"TARA_085_MES_0.22-3_G_scaffold262755_1_gene314463"	0.867571514653023	"GC"	"GC"	NA
"TARA_194_DCM_lt-0.22_G_scaffold8555_1_gene28937"	"TARA_180_ZZZ_lt-0.22_G_scaffold68433_1_gene173304"	0.867568576795813	"GC"	"GC"	NA
"TARA_052_SRF_lt-0.22_G_scaffold47617_1_gene40822"	"TARA_034_DCM_lt-0.22_G_scaffold81137_1_gene64128"	0.86756710757685	"GC"	"GC"	NA
"TARA_041_DCM_0.22-1.6_G_scaffold365885_1_gene360844"	"TARA_032_SRF_lt-0.22_G_C4551074_1_gene203437"	0.867565849299175	"GC"	"GC"	NA
"TARA_205_MES_lt-0.22_G_scaffold9962_2_gene30980"	"TARA_206_MES_0.22-3_G_C22664339_1_gene393026"	0.867565642768988	"GC"	"GC"	NA
"TARA_064_DCM_lt-0.22_G_scaffold34828_1_gene14339"	"TARA_057_SRF_0.22-3_G_scaffold197346_1_gene151322"	0.867564516332016	"GC"	"GC"	NA
"TARA_148b_MES_0.22-3_G_scaffold164425_1_gene133094"	"TARA_065_MES_0.22-3_G_C21222020_1_gene266885"	0.867564130849042	"GC"	"GC"	NA
"TARA_189_SRF_lt-0.22_G_scaffold240211_1_gene369789"	"TARA_085_SRF_lt-0.22_G_scaffold86217_1_gene120532"	0.867563780366726	"GC"	"GC"	NA
"TARA_111_DCM_lt-0.22_G_scaffold42483_2_gene78471"	"TARA_041_DCM_0.22-1.6_G_scaffold225484_2_gene212752"	0.867559138828547	"GC"	"GC"	NA
"TARA_067_SRF_lt-0.22_G_scaffold85609_1_gene73305"	"TARA_205_MES_lt-0.22_G_scaffold58428_1_gene114230"	0.867556749749151	"GC"	"GC"	NA
"TARA_085_MES_lt-0.22_G_C5128784_1_gene125288"	"TARA_173_DCM_lt-0.22_G_scaffold409437_1_gene608801"	0.867556733294194	"GC"	"GC"	NA
"TARA_205_MES_lt-0.22_G_scaffold65805_1_gene127586"	"TARA_173_DCM_lt-0.22_G_scaffold101230_4_gene223901"	0.86755522010507	"GC"	"GC"	NA
"TARA_076_DCM_lt-0.22_G_C5105170_1_gene185518"	"TARA_158_DCM_lt-0.22_G_scaffold278044_2_gene423967"	0.867552138869286	"GC"	"GC"	NA
"TARA_078_MES_0.22-3_G_C20133293_1_gene388401"	"TARA_068_MES_0.45-0.8_G_scaffold61645_1_gene39555"	0.867550493453587	"GC"	"GC"	NA
